station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth,tmp_c,P_mm,meltrate,HP_fresh_snow,snowfall,cummulative_snowfall,delta_snow_depth,albedo,wind_speed_ms,U10,U10_thres,blowing,TTE
P60,2023-12-09T09:56:00Z,10,7,87.37,0.00,0,0,30.35,1037.60,null,null,null,null,null,null,null,null,10.00,732.8138708956283,-12.222222222222223,0,0,68.3773578737567,0,1298.3694264511837,0,0.8157742787520701,0,0,6.93197473734313,FALSE,NA
P60,2023-12-09T10:56:00Z,14,7,73.19,null,3,0,30.37,1037.10,null,null,null,null,null,null,null,null,8.11,732.8138708956283,-10,0,0,68.9986516155818,0,1298.3694264511837,0,0.8146223054309168,1.5432098765432098,2.0119814336856185,7.3861611487352885,FALSE,NA
P60,2023-12-09T11:56:00Z,16,8,70.18,null,NA,0,30.35,1036.00,null,null,null,null,null,null,null,null,null,732.8138708956283,-8.88888888888889,0,0,69.57650868547844,0,1298.3694264511837,0,0.8134817944358256,NA,NA,7.613254354431367,NA,NA
P60,2023-12-09T12:56:00Z,16,7,67.07,null,5,0,30.34,1036.20,null,null,null,null,null,null,null,null,7.39,732.8138708956283,-8.88888888888889,0,0,69.57650868547844,0,1298.3694264511837,0,0.8123526317147464,2.57201646090535,3.3533023894760317,7.613254354431367,FALSE,NA
P60,2023-12-09T13:56:00Z,15,7,70.06,null,NA,0,30.33,1036.30,null,null,null,null,null,null,null,null,null,732.8138708956283,-9.444444444444445,0,0,69.25671080261088,0,1298.3694264511837,0,0.8112347043504661,NA,NA,7.499707751583328,NA,NA
P60,2023-12-09T14:56:00Z,14,5,66.82,270.00,7,0,30.36,1037.70,null,null,null,null,null,null,null,null,2.84,732.8138708956283,-10,0,0,68.9986516155818,0,1298.3694264511837,0,0.8101279005493167,3.60082304526749,4.694623345266444,7.3861611487352885,FALSE,NA
P60,2023-12-09T15:56:00Z,12,4,69.7,null,4,0,30.37,1038.10,null,null,null,null,null,null,null,null,4.07,732.8138708956283,-11.11111111111111,0,0,68.62237440829426,0,1298.3694264511837,0,0.8090321096299959,2.05761316872428,2.682641911580825,7.15906794303921,FALSE,NA
P60,2023-12-09T16:56:00Z,9,3,76.08,0.00,0,0,30.38,1038.60,null,null,null,null,null,null,null,null,9.00,732.8138708956283,-12.77777777777778,0,0,68.28906248416871,0,1298.3694264511837,0,0.8079472220124985,0,0,6.81842813449509,FALSE,NA
P60,2023-12-09T17:56:00Z,7,4,87.2,0.00,0,0,30.37,1039.40,null,null,null,null,null,null,null,null,7.00,732.8138708956283,-13.88888888888889,0,0,68.16031859795787,0,1298.3694264511837,0,0.8068731292071586,0,0,6.591334928799012,FALSE,NA
P60,2023-12-09T18:56:00Z,5,1,83.12,0.00,0,0,30.34,1039.00,null,null,null,null,null,null,null,null,5.00,732.8138708956283,-15,0,0,68.07648577409465,0,1298.3694264511837,0,0.8058097238038007,0,0,6.364241723102933,FALSE,NA
P60,2023-12-09T19:56:00Z,7,4,87.2,0.00,0,0,30.35,1039.40,null,null,null,null,null,null,null,null,7.00,732.8138708956283,-13.88888888888889,0,0,68.16031859795787,0,1298.3694264511837,0,0.8047568994609982,0,0,6.591334928799012,FALSE,NA
P60,2023-12-09T20:56:00Z,9,5,83.41,0.00,0,0,30.3,1037.70,null,null,null,null,null,null,null,null,9.00,732.8138708956283,-12.77777777777778,0,0,68.28906248416871,0,1298.3694264511837,0,0.8037145508954395,0,0,6.81842813449509,FALSE,NA
P60,2023-12-09T21:56:00Z,11,6,79.85,0.00,0,0,30.3,1034.30,null,null,null,null,null,null,null,null,11.00,732.8138708956283,-11.666666666666668,0,0,68.48677726309246,0,1298.3694264511837,0,0.8026825738713995,0,0,7.04552134019117,FALSE,NA
P60,2023-12-09T22:56:00Z,11,7,83.56,0.00,0,0,30.28,1032.80,null,null,null,null,null,null,null,null,11.00,732.8138708956283,-11.666666666666668,0,0,68.48677726309246,0,1298.3694264511837,0,0.8016608651903158,0,0,7.04552134019117,FALSE,NA
P60,2023-12-09T23:56:00Z,13,8,80.02,null,3,0,30.27,1031.60,null,null,null,null,null,null,null,null,6.97,732.8138708956283,-10.555555555555555,0,0,68.79041213815636,0,1298.3694264511837,0,0.8006493226804686,1.5432098765432098,2.0119814336856185,7.272614545887248,FALSE,NA
P60,2023-12-10T00:56:00Z,13,9,83.7,0.00,0,0.03,30.26,1031.30,null,null,null,null,null,null,null,null,13.00,743.8909959820375,-10.555555555555555,0.7619999999999999,0,68.79041213815636,11.077125086409202,1309.4465515375928,11.077125086409184,0.84,0,0,7.272614545887248,FALSE,NA
P60,2023-12-10T01:56:00Z,13,8,80.02,0.00,0,0.02,30.25,1031.20,null,null,null,null,null,null,null,null,13.00,751.2757460396435,-10.555555555555555,0.508,0,68.79041213815636,7.384750057606137,1316.831301595199,7.384750057606084,0.84,0,0,7.272614545887248,FALSE,NA
P60,2023-12-10T02:56:00Z,13,9,83.7,null,3,0.01,30.23,1030.40,null,null,null,null,null,null,null,null,6.97,754.9681210684466,-10.555555555555555,0.254,0,68.79041213815636,3.692375028803069,1320.523676624002,3.692375028803099,0.84,1.5432098765432098,2.0119814336856185,7.272614545887248,FALSE,NA
P60,2023-12-10T03:56:00Z,14,9,80.1,null,NA,0,30.21,1030.30,null,null,null,null,null,null,null,null,null,754.9681210684466,-10,0,0,68.9986516155818,0,1320.523676624002,0,0.8386069767248835,NA,NA,7.3861611487352885,NA,NA
P60,2023-12-10T04:56:00Z,14,8,76.58,null,4,0,30.22,1030.90,null,null,null,null,null,null,null,null,6.40,754.9681210684466,-10,0,0,68.9986516155818,0,1320.523676624002,0,0.8372278142629457,2.05761316872428,2.682641911580825,7.3861611487352885,FALSE,NA
P60,2023-12-10T05:56:00Z,14,8,76.58,0.00,0,0.01,30.22,1031.30,null,null,null,null,null,null,null,null,14.00,758.6493524266351,-10,0.254,0,68.9986516155818,3.681231358188452,1324.2049079821904,3.681231358188484,0.84,0,0,7.3861611487352885,FALSE,NA
P60,2023-12-10T06:56:00Z,14,9,80.1,null,3,0,30.23,1032.10,null,null,null,null,null,null,null,null,8.11,758.6493524266351,-10,0,0,68.9986516155818,0,1324.2049079821904,0,0.8386069767248835,1.5432098765432098,2.0119814336856185,7.3861611487352885,FALSE,NA
P60,2023-12-10T07:56:00Z,15,10,80.19,0.00,0,0,30.23,1031.70,null,null,null,null,null,null,null,null,15.00,758.6493524266351,-9.444444444444445,0,0,69.25671080261088,0,1324.2049079821904,0,0.8372278142629457,0,0,7.499707751583328,FALSE,NA
P60,2023-12-10T08:56:00Z,15,11,83.84,0.00,0,0,30.25,1032.10,null,null,null,null,null,null,null,null,15.00,758.6493524266351,-9.444444444444445,0,0,69.25671080261088,0,1324.2049079821904,0,0.835862374696791,0,0,7.499707751583328,FALSE,NA
P60,2023-12-10T09:56:00Z,16,12,83.91,null,3,0,30.24,1031.00,null,null,null,null,null,null,null,null,10.40,758.6493524266351,-8.88888888888889,0,0,69.57650868547844,0,1324.2049079821904,0,0.8345105214813251,1.5432098765432098,2.0119814336856185,7.613254354431367,FALSE,NA
P60,2023-12-10T10:56:00Z,18,13,80.44,0.00,0,0.01,30.25,1031.00,null,null,null,null,null,null,null,null,18.00,762.2540332499517,-7.777777777777779,0.254,0,70.46393632330069,3.604680823316543,1327.809588805507,3.604680823316585,0.84,0,0,7.840347560127446,FALSE,NA
P60,2023-12-10T11:56:00Z,18,13,80.44,0.00,0,0,30.21,1029.00,null,null,null,null,null,null,null,null,18.00,762.2540332499517,-7.777777777777779,0,0,70.46393632330069,0,1327.809588805507,0,0.8386069767248835,0,0,7.840347560127446,FALSE,NA
P60,2023-12-10T12:56:00Z,19,13,77.06,null,3,0.01,30.21,1029.10,null,null,null,null,null,null,null,null,13.83,765.8278460187543,-7.222222222222222,0.254,0,71.07255372113457,3.5738127688026076,1331.3834015743098,3.5738127688025543,0.84,1.5432098765432098,2.0119814336856185,7.953894162975486,FALSE,NA
P60,2023-12-10T13:56:00Z,19,14,80.52,0.00,0,0,30.19,1028.40,null,null,null,null,null,null,null,null,19.00,765.8278460187543,-7.222222222222222,0,0,71.07255372113457,0,1331.3834015743098,0,0.8386069767248835,0,0,7.953894162975486,FALSE,NA
P60,2023-12-10T14:56:00Z,20,14,77.16,0.00,0,0,30.18,1027.50,null,null,null,null,null,null,null,null,20.00,765.8278460187543,-6.666666666666667,0,0,71.82677819786949,0,1331.3834015743098,0,0.8372278142629457,0,0,8.067440765823527,FALSE,NA
P60,2023-12-10T15:56:00Z,19,14,80.52,0.00,0,0,30.17,1027.30,null,null,null,null,null,null,null,null,19.00,765.8278460187543,-7.222222222222222,0,0,71.07255372113457,0,1331.3834015743098,0,0.835862374696791,0,0,7.953894162975486,FALSE,NA
P60,2023-12-10T16:56:00Z,19,14,80.52,270.00,3,0,30.18,1027.60,null,null,null,null,null,null,null,null,13.83,765.8278460187543,-7.222222222222222,0,0,71.07255372113457,0,1331.3834015743098,0,0.8345105214813251,1.5432098765432098,2.0119814336856185,7.953894162975486,FALSE,NA
P60,2023-12-10T17:56:00Z,19,15,84.12,null,3,0.01,30.19,1027.90,null,null,null,null,null,null,null,null,13.83,769.4016587875568,-7.222222222222222,0.254,0,71.07255372113457,3.5738127688026076,1334.9572143431124,3.5738127688025543,0.84,1.5432098765432098,2.0119814336856185,7.953894162975486,FALSE,NA
P60,2023-12-10T18:56:00Z,19,16,87.87,0.00,0,0.02,30.18,1027.30,null,null,null,null,null,null,null,null,19.00,776.549284325162,-7.222222222222222,0.508,0,71.07255372113457,7.147625537605215,1342.1048398807177,7.147625537605222,0.84,0,0,7.953894162975486,FALSE,NA
P60,2023-12-10T19:56:00Z,19,16,87.87,0.00,0,0.01,30.19,1027.80,null,null,null,null,null,null,null,null,19.00,780.1230970939646,-7.222222222222222,0.254,0,71.07255372113457,3.5738127688026076,1345.67865264952,3.5738127688025543,0.84,0,0,7.953894162975486,FALSE,NA
P60,2023-12-10T20:56:00Z,18,16,91.72,0.00,0,0.02,30.19,1027.80,null,null,null,null,null,null,null,null,18.00,787.3324587405976,-7.777777777777779,0.508,0,70.46393632330069,7.209361646633087,1352.8880142961532,7.209361646633056,0.84,0,0,7.840347560127446,FALSE,NA
P60,2023-12-10T21:56:00Z,17,15,91.68,0.00,0,0,30.19,1027.90,null,null,null,null,null,null,null,null,17.00,787.3324587405976,-8.333333333333334,0,0,69.97281577713434,0,1352.8880142961532,0,0.8386069767248835,0,0,7.726800957279407,FALSE,NA
P60,2023-12-10T22:56:00Z,18,15,87.81,0.00,0,0,30.19,1027.40,null,null,null,null,null,null,null,null,18.00,787.3324587405976,-7.777777777777779,0,0,70.46393632330069,0,1352.8880142961532,0,0.8372278142629457,0,0,7.840347560127446,FALSE,NA
P60,2023-12-10T23:56:00Z,18,16,91.72,0.00,0,0,30.18,1027.00,null,null,null,null,null,null,null,null,18.00,787.3324587405976,-7.777777777777779,0,0,70.46393632330069,0,1352.8880142961532,0,0.835862374696791,0,0,7.840347560127446,FALSE,NA
P60,2023-12-11T00:56:00Z,18,16,91.72,0.00,0,0,30.17,1026.40,null,null,null,null,null,null,null,null,18.00,787.3324587405976,-7.777777777777779,0,0,70.46393632330069,0,1352.8880142961532,0,0.8345105214813251,0,0,7.840347560127446,FALSE,NA
P60,2023-12-11T01:56:00Z,20,17,87.92,0.00,0,0,30.15,1025.40,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8331721194300997,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T02:56:00Z,20,17,87.92,0.00,0,0,30.17,1025.90,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8318470347017946,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T03:56:00Z,20,18,91.79,0.00,0,0,30.16,1025.50,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8305351347868325,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T04:56:00Z,20,18,91.79,0.00,0,0,30.15,1025.10,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8292362884941287,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T05:56:00Z,20,18,91.79,0.00,0,0,30.16,1025.40,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8279503659379716,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T06:56:00Z,20,18,91.79,0.00,0,0,30.16,1025.50,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8266772385250339,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T07:56:00Z,20,18,91.79,0.00,0,0,30.15,1025.30,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8254167789415136,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T08:56:00Z,21,19,91.83,300.00,3,0,30.18,1026.30,null,null,null,null,null,null,null,null,16.11,787.3324587405976,-6.111111111111112,0,0,72.76144513859558,0,1352.8880142961532,0,0.8241688611404017,1.5432098765432098,2.0119814336856185,8.180987368671564,FALSE,NA
P60,2023-12-11T09:56:00Z,24,20,84.46,0.00,0,0,30.18,1025.90,null,null,null,null,null,null,null,null,24.00,787.3324587405976,-4.444444444444445,0,0,77.13390634480132,0,1352.8880142961532,0,0.8229333603288782,0,0,8.521627177215683,FALSE,NA
P60,2023-12-11T10:56:00Z,26,22,84.59,0.00,0,0,30.18,1025.50,null,null,null,null,null,null,null,null,26.00,787.3324587405976,-3.3333333333333335,0,0,82.06999585303159,0,1352.8880142961532,0,0.8217101529558324,0,0,8.748720382911763,FALSE,NA
P60,2023-12-11T11:56:00Z,27,22,81.17,110.00,3,0,30.17,1024.70,null,null,null,null,null,null,null,null,22.97,787.3324587405976,-2.7777777777777777,0,0,85.45527463401083,0,1352.8880142961532,0,0.8204991166995076,1.5432098765432098,2.0119814336856185,8.862266985759803,FALSE,NA
P60,2023-12-11T12:56:00Z,28,22,77.89,null,3,0,30.15,1024.20,null,null,null,null,null,null,null,null,24.12,787.3324587405976,-2.2222222222222223,0,0,89.65045559050863,0,1352.8880142961532,0,0.8193001304552691,1.5432098765432098,2.0119814336856185,8.975813588607842,FALSE,NA
P60,2023-12-11T13:56:00Z,28,23,81.25,0.00,0,0,30.14,1023.50,null,null,null,null,null,null,null,null,28.00,787.3324587405976,-2.2222222222222223,0,0,89.65045559050863,0,1352.8880142961532,0,0.8181130743234931,0,0,8.975813588607842,FALSE,NA
P60,2023-12-11T14:56:00Z,28,22,77.89,0.00,0,0,30.13,1023.20,null,null,null,null,null,null,null,null,28.00,787.3324587405976,-2.2222222222222223,0,0,89.65045559050863,0,1352.8880142961532,0,0.8169378295975774,0,0,8.975813588607842,FALSE,NA
P60,2023-12-11T15:56:00Z,25,22,88.18,0.00,0,0,30.13,1023.50,null,null,null,null,null,null,null,null,25.00,787.3324587405976,-3.8888888888888897,0,0,79.33826329041156,0,1352.8880142961532,0,0.8157742787520701,0,0,8.635173780063724,FALSE,NA
P60,2023-12-11T16:56:00Z,22,19,88.02,0.00,0,0,30.14,1024.30,null,null,null,null,null,null,null,null,22.00,787.3324587405976,-5.555555555555555,0,0,73.91972402907676,0,1352.8880142961532,0,0.8146223054309168,0,0,8.294533971519604,FALSE,NA
P60,2023-12-11T17:56:00Z,20,18,91.79,0.00,0,0,30.15,1025.20,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8134817944358256,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T18:56:00Z,20,17,87.92,0.00,0,0,30.14,1024.70,null,null,null,null,null,null,null,null,20.00,787.3324587405976,-6.666666666666667,0,0,71.82677819786949,0,1352.8880142961532,0,0.8123526317147464,0,0,8.067440765823527,FALSE,NA
P60,2023-12-11T19:56:00Z,19,16,87.87,0.00,0,0,30.14,1024.90,null,null,null,null,null,null,null,null,19.00,787.3324587405976,-7.222222222222222,0,0,71.07255372113457,0,1352.8880142961532,0,0.8112347043504661,0,0,7.953894162975486,FALSE,NA
P60,2023-12-11T20:56:00Z,18,15,87.81,0.00,0,0,30.14,1025.00,null,null,null,null,null,null,null,null,18.00,787.3324587405976,-7.777777777777779,0,0,70.46393632330069,0,1352.8880142961532,0,0.8101279005493167,0,0,7.840347560127446,FALSE,NA
P60,2023-12-11T21:56:00Z,19,16,87.87,0.00,0,0,30.13,1023.90,null,null,null,null,null,null,null,null,19.00,787.3324587405976,-7.222222222222222,0,0,71.07255372113457,0,1352.8880142961532,0,0.8090321096299959,0,0,7.953894162975486,FALSE,NA
P60,2023-12-11T22:56:00Z,17,15,91.68,0.00,0,0,30.14,1024.10,null,null,null,null,null,null,null,null,17.00,787.3324587405976,-8.333333333333334,0,0,69.97281577713434,0,1352.8880142961532,0,0.8079472220124985,0,0,7.726800957279407,FALSE,NA
P60,2023-12-11T23:56:00Z,15,13,91.61,0.00,0,0,30.13,1024.10,null,null,null,null,null,null,null,null,15.00,787.3324587405976,-9.444444444444445,0,0,69.25671080261088,0,1352.8880142961532,0,0.8068731292071586,0,0,7.499707751583328,FALSE,NA
P60,2023-12-12T00:56:00Z,16,14,91.64,0.00,0,0,30.13,1023.70,null,null,null,null,null,null,null,null,16.00,787.3324587405976,-8.88888888888889,0,0,69.57650868547844,0,1352.8880142961532,0,0.8058097238038007,0,0,7.613254354431367,FALSE,NA
P60,2023-12-12T01:56:00Z,13,10,87.54,0.00,0,0,30.12,1023.70,null,null,null,null,null,null,null,null,13.00,787.3324587405976,-10.555555555555555,0,0,68.79041213815636,0,1352.8880142961532,0,0.8047568994609982,0,0,7.272614545887248,FALSE,NA
P60,2023-12-12T02:56:00Z,11,8,87.42,0.00,0,0,30.12,1024.30,null,null,null,null,null,null,null,null,11.00,787.3324587405976,-11.666666666666668,0,0,68.48677726309246,0,1352.8880142961532,0,0.8037145508954395,0,0,7.04552134019117,FALSE,NA
P60,2023-12-12T03:56:00Z,9,6,87.31,0.00,0,0,30.12,1025.50,null,null,null,null,null,null,null,null,9.00,787.3324587405976,-12.77777777777778,0,0,68.28906248416871,0,1352.8880142961532,0,0.8026825738713995,0,0,6.81842813449509,FALSE,NA
P60,2023-12-12T04:56:00Z,8,4,83.34,0.00,0,0,30.13,1026.30,null,null,null,null,null,null,null,null,8.00,787.3324587405976,-13.333333333333334,0,0,68.21781299292387,0,1352.8880142961532,0,0.8016608651903158,0,0,6.704881531647051,FALSE,NA
P60,2023-12-12T05:56:00Z,6,2,83.19,0.00,0,0,30.13,1027.40,null,null,null,null,null,null,null,null,6.00,787.3324587405976,-14.444444444444445,0,0,68.11392380418809,0,1352.8880142961532,0,0.8006493226804686,0,0,6.477788325950972,FALSE,NA
P60,2023-12-12T06:56:00Z,5,1,83.12,0.00,0,0,30.14,1027.90,null,null,null,null,null,null,null,null,5.00,787.3324587405976,-15,0,0,68.07648577409465,0,1352.8880142961532,0,0.7996478451867642,0,0,6.364241723102933,FALSE,NA
P60,2023-12-12T07:56:00Z,5,2,87.08,0.00,0,0,30.16,1028.70,null,null,null,null,null,null,null,null,5.00,787.3324587405976,-15,0,0,68.07648577409465,0,1352.8880142961532,0,0.7986563325606187,0,0,6.364241723102933,FALSE,NA
P60,2023-12-12T08:56:00Z,8,5,87.25,0.00,0,0,30.17,1028.60,null,null,null,null,null,null,null,null,8.00,787.3324587405976,-13.333333333333334,0,0,68.21781299292387,0,1352.8880142961532,0,0.7976746856499431,0,0,6.704881531647051,FALSE,NA
P60,2023-12-12T09:56:00Z,15,14,95.72,0.00,0,0,30.18,1027.70,null,null,null,null,null,null,null,null,15.00,787.3324587405976,-9.444444444444445,0,0,69.25671080261088,0,1352.8880142961532,0,0.7967028062892284,0,0,7.499707751583328,FALSE,NA
P60,2023-12-12T10:56:00Z,23,19,84.39,0.00,0,0,30.19,1026.70,null,null,null,null,null,null,null,null,23.00,787.3324587405976,-5,0,0,75.35511232588772,0,1352.8880142961532,0,0.7957405972897286,0,0,8.408080574367643,FALSE,NA
P60,2023-12-12T11:56:00Z,25,20,81.01,0.00,0,0,30.18,1026.40,null,null,null,null,null,null,null,null,25.00,787.3324587405976,-3.8888888888888897,0,0,79.33826329041156,0,1352.8880142961532,0,0.7947879624297418,0,0,8.635173780063724,FALSE,NA
P60,2023-12-12T12:56:00Z,28,21,74.67,0.00,0,0,30.18,1025.50,null,null,null,null,null,null,null,null,28.00,787.3324587405976,-2.2222222222222223,0,0,89.65045559050863,0,1352.8880142961532,0,0.7938448064449882,0,0,8.975813588607842,FALSE,NA
P60,2023-12-12T13:56:00Z,31,19,60.67,0.00,0,0,30.17,1025.10,null,null,null,null,null,null,null,null,31.00,787.3324587405976,-0.5555555555555556,0,0,109.27591273040682,0,1352.8880142961532,0,0.7929110350190834,0,0,9.31645339715196,FALSE,NA
P60,2023-12-12T14:56:00Z,31,18,58.12,0.00,0,0,30.17,1025.70,null,null,null,null,null,null,null,null,31.00,787.3324587405976,-0.5555555555555556,0,0,109.27591273040682,0,1352.8880142961532,0,0.7919865547741066,0,0,9.31645339715196,FALSE,NA
P60,2023-12-12T15:56:00Z,25,18,74.36,0.00,0,0,30.19,1028.00,null,null,null,null,null,null,null,null,25.00,787.3324587405976,-3.8888888888888897,0,0,79.33826329041156,0,1352.8880142961532,0,0.7910712732612629,0,0,8.635173780063724,FALSE,NA
P60,2023-12-12T16:56:00Z,19,15,84.12,0.00,0,0,30.21,1029.80,null,null,null,null,null,null,null,null,19.00,787.3324587405976,-7.222222222222222,0,0,71.07255372113457,0,1352.8880142961532,0,0.7901650989516383,0,0,7.953894162975486,FALSE,NA
P60,2023-12-12T17:56:00Z,14,12,91.57,0.00,0,0,30.24,1032.50,null,null,null,null,null,null,null,null,14.00,787.3324587405976,-10,0,0,68.9986516155818,0,1352.8880142961532,0,0.7892679412270468,0,0,7.3861611487352885,FALSE,NA
P60,2023-12-12T18:56:00Z,11,8,87.42,350.00,3,0,30.26,1033.90,null,null,null,null,null,null,null,null,4.68,787.3324587405976,-11.666666666666668,0,0,68.48677726309246,0,1352.8880142961532,0,0.7883797103709681,1.5432098765432098,2.0119814336856185,7.04552134019117,FALSE,NA
