valid,p01i,tmpf,sknt,relh,tmp,tmp_c,wind_ms,P_mm,CR_snow,CR_mix,P_corr,cummulative_precip_mm,cummulative_corr_precip_mm,snow_Ta,Td,snow_Td,snow_prob,snow_from_fraction,cumm_snow_Ta,cumm_snow_Td,cumm_snow_F
2023-11-12T21:56:00Z,0,22,3,88.02,-10,-5.5555555555,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-7.951555555500001,0,1.27199999999535,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-12T22:56:00Z,0,22,3,88.02,-10,-5.5555555555,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-7.951555555500001,0,1.27199999999535,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-12T23:56:00Z,0,22,3,84.33,-10,-5.5555555555,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-8.6895555555,0,1.27199999999535,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T00:56:00Z,0,20,0,87.92,-12,-6.6666666666,0,0,1,1.0104,0,186.944,193.0995300609502,0,-9.0826666666,0,1.36499999999442,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T01:56:00Z,0,19,3,87.87,-13,-7.22222222215,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-9.64822222215,0,1.411499999993955,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T02:56:00Z,0,18,0,91.72,-14,-7.777777777700001,0,0,1,1.0104,0,186.944,193.0995300609502,0,-9.433777777700001,0,1.45799999999349,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T03:56:00Z,0,18,3,91.72,-14,-7.777777777700001,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-9.433777777700001,0,1.45799999999349,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T04:56:00Z,0,17,0,91.68,-15,-8.33333333325,0,0,1,1.0104,0,186.944,193.0995300609502,0,-9.997333333249998,0,1.5044999999930249,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T05:56:00Z,0,16,4,91.64,-16,-8.8888888888,2.05761316872428,0,0.8681428021259515,0.8947621399176955,0,186.944,193.0995300609502,0,-10.560888888800001,0,1.55099999999256,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T06:56:00Z,0,15,3,91.61,-17,-9.444444444350001,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-11.122444444350002,0,1.5974999999920951,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T07:56:00Z,0,16,3,87.7,-16,-8.8888888888,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-11.3488888888,0,1.55099999999256,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T08:56:00Z,0,24,0,84.46,-8,-4.4444444444,0,0,1,1.0104,0,186.944,193.0995300609502,0,-7.552444444400002,0,1.1789999999962801,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T09:56:00Z,0,34,0,66.45,2,1.1111111111,0,0,1,1.0104,0,186.944,193.0995300609502,0,-5.5988888888999995,0,0.71400000000093,0,41.104625034709315,82.09487721321163,106.9124844047941
2023-11-13T10:56:00Z,0,42,3,33.05,10,5.5555555555,1.5432098765432098,0,0.9180824869477516,0.9236716049382716,0,186.944,193.0995300609502,0,-7.834444444500001,0,0.3420000000046501,0,41.104625034709315,82.09487721321163,106.9124844047941
