station,valid,lon,lat,elevation,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
WYS,2024-08-01 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-01 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-01 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-01 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-01 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 19:55,-111.1176,44.6884,2026.60,SCT,M,M,10000.00,M,M,M
WYS,2024-08-02 20:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-08-02 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-02 23:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-08-03 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-03 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-04 16:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-04 17:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-04 18:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-08-04 19:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-04 20:55,-111.1176,44.6884,2026.60,BKN,BKN,M,6000.00,7000.00,M,M
WYS,2024-08-04 21:55,-111.1176,44.6884,2026.60,SCT,SCT,BKN,6500.00,8000.00,11000.00,M
WYS,2024-08-04 22:55,-111.1176,44.6884,2026.60,FEW,SCT,OVC,600.00,3400.00,6500.00,RA
WYS,2024-08-04 23:55,-111.1176,44.6884,2026.60,FEW,BKN,M,7000.00,8500.00,M,M
WYS,2024-08-05 00:55,-111.1176,44.6884,2026.60,BKN,OVC,M,7500.00,8500.00,M,M
WYS,2024-08-05 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 05:55,-111.1176,44.6884,2026.60,VV ,M,M,500.00,M,M,BR
WYS,2024-08-05 06:55,-111.1176,44.6884,2026.60,SCT,M,M,100.00,M,M,BR
WYS,2024-08-05 07:55,-111.1176,44.6884,2026.60,FEW,SCT,M,100.00,7500.00,M,M
WYS,2024-08-05 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 09:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,BR
WYS,2024-08-05 10:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,FG
WYS,2024-08-05 11:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-05 12:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-05 13:35,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,FG
WYS,2024-08-05 14:55,-111.1176,44.6884,2026.60,OVC,M,M,400.00,M,M,M
WYS,2024-08-05 15:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,BR
WYS,2024-08-05 16:55,-111.1176,44.6884,2026.60,OVC,M,M,500.00,M,M,M
WYS,2024-08-05 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-05 22:55,-111.1176,44.6884,2026.60,FEW,M,M,9500.00,M,M,M
WYS,2024-08-05 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 00:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-08-06 01:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,800.00,3800.00,6000.00,M
WYS,2024-08-06 02:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,3800.00,5000.00,8000.00,M
WYS,2024-08-06 03:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,400.00,5000.00,7000.00,-RA
WYS,2024-08-06 04:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,2300.00,4400.00,8500.00,M
WYS,2024-08-06 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,BR
WYS,2024-08-06 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 11:55,-111.1176,44.6884,2026.60,BKN,M,M,300.00,M,M,M
WYS,2024-08-06 12:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-06 13:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-06 14:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,M
WYS,2024-08-06 15:55,-111.1176,44.6884,2026.60,FEW,M,M,600.00,M,M,M
WYS,2024-08-06 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 17:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-08-06 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-06 22:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-08-06 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 04:55,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2024-08-07 05:35,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-07 06:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-08-07 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 09:35,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 10:55,-111.1176,44.6884,2026.60,OVC,M,M,6000.00,M,M,M
WYS,2024-08-07 11:55,-111.1176,44.6884,2026.60,OVC,M,M,5000.00,M,M,M
WYS,2024-08-07 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 19:55,-111.1176,44.6884,2026.60,FEW,FEW,M,8000.00,10000.00,M,M
WYS,2024-08-07 20:55,-111.1176,44.6884,2026.60,FEW,M,M,8000.00,M,M,M
WYS,2024-08-07 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-07 22:55,-111.1176,44.6884,2026.60,SCT,SCT,M,8500.00,12000.00,M,M
WYS,2024-08-07 23:55,-111.1176,44.6884,2026.60,FEW,M,M,8000.00,M,M,M
WYS,2024-08-08 00:55,-111.1176,44.6884,2026.60,SCT,M,M,9500.00,M,M,M
WYS,2024-08-08 01:55,-111.1176,44.6884,2026.60,BKN,BKN,M,9000.00,11000.00,M,M
WYS,2024-08-08 02:55,-111.1176,44.6884,2026.60,FEW,BKN,BKN,7000.00,9000.00,11000.00,M
WYS,2024-08-08 03:55,-111.1176,44.6884,2026.60,FEW,M,M,9000.00,M,M,M
WYS,2024-08-08 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 16:55,-111.1176,44.6884,2026.60,SCT,M,M,3000.00,M,M,M
WYS,2024-08-08 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-08 22:55,-111.1176,44.6884,2026.60,BKN,M,M,6500.00,M,M,M
WYS,2024-08-08 23:55,-111.1176,44.6884,2026.60,FEW,SCT,M,6500.00,7500.00,M,M
WYS,2024-08-09 00:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 05:55,-111.1176,44.6884,2026.60,SCT,M,M,12000.00,M,M,M
WYS,2024-08-09 06:55,-111.1176,44.6884,2026.60,BKN,M,M,12000.00,M,M,M
WYS,2024-08-09 07:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-08-09 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 10:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 20:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-09 21:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-09 22:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,4600.00,6500.00,7000.00,M
WYS,2024-08-09 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 00:55,-111.1176,44.6884,2026.60,OVC,M,M,12000.00,M,M,M
WYS,2024-08-10 01:55,-111.1176,44.6884,2026.60,FEW,M,M,12000.00,M,M,M
WYS,2024-08-10 02:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-10 03:55,-111.1176,44.6884,2026.60,OVC,M,M,11000.00,M,M,M
WYS,2024-08-10 04:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-10 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 06:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-10 07:55,-111.1176,44.6884,2026.60,BKN,BKN,M,10000.00,12000.00,M,M
WYS,2024-08-10 08:55,-111.1176,44.6884,2026.60,SCT,BKN,M,9000.00,11000.00,M,M
WYS,2024-08-10 09:55,-111.1176,44.6884,2026.60,FEW,FEW,M,6000.00,9500.00,M,M
WYS,2024-08-10 10:55,-111.1176,44.6884,2026.60,FEW,SCT,M,10000.00,12000.00,M,M
WYS,2024-08-10 11:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 13:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 14:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 17:55,-111.1176,44.6884,2026.60,BKN,M,M,9500.00,M,M,M
WYS,2024-08-10 18:55,-111.1176,44.6884,2026.60,FEW,FEW,SCT,4100.00,4800.00,6000.00,M
WYS,2024-08-10 19:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-10 20:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-08-10 21:55,-111.1176,44.6884,2026.60,BKN,M,M,9500.00,M,M,M
WYS,2024-08-10 22:55,-111.1176,44.6884,2026.60,FEW,SCT,SCT,8000.00,10000.00,12000.00,M
WYS,2024-08-10 23:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-11 00:55,-111.1176,44.6884,2026.60,BKN,BKN,M,8500.00,10000.00,M,M
WYS,2024-08-11 01:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,3000.00,3800.00,4500.00,M
WYS,2024-08-11 02:55,-111.1176,44.6884,2026.60,FEW,SCT,OVC,4800.00,6000.00,7000.00,M
WYS,2024-08-11 03:55,-111.1176,44.6884,2026.60,SCT,BKN,OVC,4600.00,6500.00,8000.00,M
WYS,2024-08-11 04:55,-111.1176,44.6884,2026.60,FEW,SCT,BKN,3800.00,4700.00,6000.00,M
WYS,2024-08-11 05:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,3700.00,7000.00,10000.00,M
WYS,2024-08-11 06:55,-111.1176,44.6884,2026.60,FEW,FEW,OVC,3400.00,4300.00,6000.00,M
WYS,2024-08-11 07:55,-111.1176,44.6884,2026.60,FEW,BKN,OVC,5000.00,6000.00,7500.00,M
WYS,2024-08-11 08:55,-111.1176,44.6884,2026.60,FEW,SCT,SCT,5500.00,7500.00,9000.00,M
WYS,2024-08-11 09:55,-111.1176,44.6884,2026.60,BKN,M,M,200.00,M,M,BR
WYS,2024-08-11 10:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-11 11:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-11 12:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,FG
WYS,2024-08-11 13:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,FG
WYS,2024-08-11 14:55,-111.1176,44.6884,2026.60,OVC,M,M,300.00,M,M,BR
WYS,2024-08-11 15:55,-111.1176,44.6884,2026.60,OVC,M,M,500.00,M,M,M
WYS,2024-08-11 16:55,-111.1176,44.6884,2026.60,OVC,M,M,700.00,M,M,M
WYS,2024-08-11 17:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-11 18:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-11 19:55,-111.1176,44.6884,2026.60,SCT,M,M,6000.00,M,M,M
WYS,2024-08-11 20:55,-111.1176,44.6884,2026.60,FEW,M,M,8000.00,M,M,M
WYS,2024-08-11 21:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-11 22:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-11 23:55,-111.1176,44.6884,2026.60,SCT,M,M,9500.00,M,M,M
WYS,2024-08-12 00:55,-111.1176,44.6884,2026.60,SCT,M,M,10000.00,M,M,M
WYS,2024-08-12 01:55,-111.1176,44.6884,2026.60,FEW,M,M,9500.00,M,M,M
WYS,2024-08-12 02:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 04:55,-111.1176,44.6884,2026.60,FEW,M,M,9000.00,M,M,M
WYS,2024-08-12 05:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 06:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 10:55,-111.1176,44.6884,2026.60,SCT,M,M,11000.00,M,M,M
WYS,2024-08-12 11:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-08-12 12:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 13:55,-111.1176,44.6884,2026.60,BKN,M,M,11000.00,M,M,M
WYS,2024-08-12 14:55,-111.1176,44.6884,2026.60,FEW,M,M,10000.00,M,M,M
WYS,2024-08-12 15:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 16:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-12 17:55,-111.1176,44.6884,2026.60,SCT,M,M,10000.00,M,M,M
WYS,2024-08-12 18:55,-111.1176,44.6884,2026.60,FEW,M,M,11000.00,M,M,M
WYS,2024-08-12 19:55,-111.1176,44.6884,2026.60,FEW,SCT,SCT,7000.00,8000.00,12000.00,M
WYS,2024-08-12 20:55,-111.1176,44.6884,2026.60,FEW,M,M,7000.00,M,M,M
WYS,2024-08-12 21:55,-111.1176,44.6884,2026.60,SCT,M,M,12000.00,M,M,M
WYS,2024-08-12 22:55,-111.1176,44.6884,2026.60,FEW,FEW,SCT,6500.00,8000.00,9500.00,M
WYS,2024-08-12 23:55,-111.1176,44.6884,2026.60,FEW,BKN,M,7000.00,12000.00,M,M
WYS,2024-08-13 00:55,-111.1176,44.6884,2026.60,FEW,FEW,SCT,6000.00,7500.00,8500.00,M
WYS,2024-08-13 01:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 02:50,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 03:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 04:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 05:55,-111.1176,44.6884,2026.60,FEW,M,M,5000.00,M,M,M
WYS,2024-08-13 06:55,-111.1176,44.6884,2026.60,OVC,M,M,5000.00,M,M,M
WYS,2024-08-13 07:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 08:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 09:55,-111.1176,44.6884,2026.60,CLR,M,M,M,M,M,M
WYS,2024-08-13 10:55,-111.1176,44.6884,2026.60,SCT,M,M,300.00,M,M,M
WYS,2024-08-13 11:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,M
WYS,2024-08-13 12:55,-111.1176,44.6884,2026.60,OVC,M,M,200.00,M,M,M
WYS,2024-08-13 13:55,-111.1176,44.6884,2026.60,FEW,M,M,200.00,M,M,M
