station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
46U,2023-09-22 06:55,-111.0424,43.1846,1713.61,41.00,39.20,93.24,0.00,0.00,0.00,30.00,null,10.00,null,OVC,null,null,null,8000.00,null,null,null,null,null,null,null,null,null,null,41.00,K46U 221255Z AUTO 00000KT 10SM OVC080 05/04 A3000 RMK A01,null
46U,2023-09-22 07:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,null,4.00,0.00,30.01,null,5.00,13.00,BKN,OVC,null,null,6500.00,8000.00,null,null,BR,null,null,null,null,null,null,40.03,K46U 221355Z AUTO VRB04G13KT 5SM BR BKN065 OVC080 06/04 A3001 RMK A01,null
46U,2023-09-22 08:55,-111.0424,43.1846,1713.61,42.80,41.00,93.30,130.00,6.00,0.08,30.07,null,2.50,15.00,FEW,BKN,BKN,null,1300.00,2300.00,3200.00,null,BR,null,null,null,null,null,null,38.54,K46U 221455Z AUTO 13006G15KT 2 1/2SM BR FEW013 BKN023 BKN032 06/05 A3007 RMK A01 P0008,null
46U,2023-09-22 09:55,-111.0424,43.1846,1713.61,41.00,39.20,93.24,0.00,0.00,0.05,30.07,null,10.00,null,FEW,BKN,BKN,null,2400.00,3000.00,3600.00,null,null,null,null,null,null,null,null,41.00,K46U 221555Z AUTO 00000KT 10SM FEW024 BKN030 BKN036 05/04 A3007 RMK A01 P0005,null
46U,2023-09-22 10:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,0.00,0.00,0.01,30.08,null,10.00,null,FEW,BKN,null,null,2800.00,3400.00,null,null,null,null,null,null,null,null,null,42.80,K46U 221655Z AUTO 00000KT 10SM FEW028 BKN034 06/04 A3008 RMK A01 P0001,null
46U,2023-09-22 11:55,-111.0424,43.1846,1713.61,41.00,37.40,86.89,260.00,9.00,0.02,30.09,null,2.50,16.00,FEW,SCT,BKN,null,1700.00,2700.00,3500.00,null,BR,null,null,null,null,null,null,34.70,K46U 221755Z AUTO 26009G16KT 2 1/2SM BR FEW017 SCT027 BKN035 05/03 A3009 RMK A01 P0002,null
46U,2023-09-22 12:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,140.00,4.00,0.02,30.10,null,10.00,null,FEW,SCT,BKN,null,1400.00,4200.00,5000.00,null,null,null,null,null,null,null,null,40.03,K46U 221855Z AUTO 14004KT 10SM FEW014 SCT042 BKN050 06/04 A3010 RMK A01 P0002,null
46U,2023-09-22 13:55,-111.0424,43.1846,1713.61,44.60,41.00,87.09,0.00,0.00,0.00,30.11,null,10.00,null,BKN,BKN,OVC,null,3000.00,3600.00,4200.00,null,null,null,null,null,null,null,null,44.60,K46U 221955Z AUTO 00000KT 10SM BKN030 BKN036 OVC042 07/05 A3011 RMK A01,null
46U,2023-09-22 14:55,-111.0424,43.1846,1713.61,46.40,39.20,75.84,0.00,0.00,0.00,30.10,null,10.00,null,FEW,SCT,BKN,null,2500.00,3300.00,4200.00,null,null,null,null,null,null,null,null,46.40,K46U 222055Z AUTO 00000KT 10SM FEW025 SCT033 BKN042 08/04 A3010 RMK A01,null
46U,2023-09-22 15:55,-111.0424,43.1846,1713.61,48.20,37.40,66.05,0.00,0.00,0.00,30.09,null,10.00,null,FEW,SCT,BKN,null,2400.00,6000.00,7000.00,null,null,null,null,null,null,null,null,48.20,K46U 222155Z AUTO 00000KT 10SM FEW024 SCT060 BKN070 09/03 A3009 RMK A01,null
46U,2023-09-22 16:55,-111.0424,43.1846,1713.61,41.00,37.40,86.89,180.00,9.00,0.01,30.12,null,5.00,20.00,SCT,BKN,OVC,null,2700.00,3300.00,7000.00,null,HZ,null,null,null,null,null,null,34.70,K46U 222255Z AUTO 18009G20KT 130V210 5SM HZ SCT027 BKN033 OVC070 05/03 A3012 RMK A01 P0001,null
46U,2023-09-22 17:55,-111.0424,43.1846,1713.61,42.80,37.40,81.07,null,3.00,0.05,30.14,null,10.00,null,FEW,FEW,BKN,null,1800.00,2800.00,7000.00,null,null,null,null,null,null,null,null,41.03,K46U 222355Z AUTO VRB03KT 10SM FEW018 FEW028 BKN070 06/03 A3014 RMK A01 P0005,null
46U,2023-09-22 18:55,-111.0424,43.1846,1713.61,42.80,37.40,81.07,0.00,0.00,0.00,30.15,null,10.00,null,SCT,BKN,OVC,null,2800.00,4000.00,4500.00,null,null,null,null,null,null,null,null,42.80,K46U 230055Z AUTO 00000KT 10SM SCT028 BKN040 OVC045 06/03 A3015 RMK A01,null
46U,2023-09-22 19:55,-111.0424,43.1846,1713.61,42.80,37.40,81.07,null,3.00,0.00,30.16,null,10.00,null,FEW,BKN,OVC,null,1500.00,2600.00,3300.00,null,null,null,null,null,null,null,null,41.03,K46U 230155Z AUTO VRB03KT 10SM FEW015 BKN026 OVC033 06/03 A3016 RMK A01,null
46U,2023-09-22 20:55,-111.0424,43.1846,1713.61,42.80,37.40,81.07,0.00,0.00,0.00,30.18,null,10.00,null,OVC,null,null,null,3100.00,null,null,null,null,null,null,null,null,null,null,42.80,K46U 230255Z AUTO 00000KT 10SM OVC031 06/03 A3018 RMK A01,null
46U,2023-09-22 21:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,0.00,0.00,0.00,30.19,null,10.00,null,OVC,null,null,null,2900.00,null,null,null,null,null,null,null,null,null,null,42.80,K46U 230355Z AUTO 00000KT 10SM OVC029 06/04 A3019 RMK A01,null
46U,2023-09-22 22:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,50.00,3.00,0.00,30.20,null,10.00,null,OVC,null,null,null,2900.00,null,null,null,null,null,null,null,null,null,null,41.03,K46U 230455Z AUTO 05003KT 10SM OVC029 06/04 A3020 RMK A01,null
46U,2023-09-22 23:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,0.00,0.00,0.00,30.20,null,10.00,null,FEW,OVC,null,null,1700.00,2400.00,null,null,null,null,null,null,null,null,null,42.80,K46U 230555Z AUTO 00000KT 10SM FEW017 OVC024 06/04 A3020 RMK A01,null
46U,2023-09-23 00:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,0.00,0.00,0.00,30.21,null,10.00,null,OVC,null,null,null,2700.00,null,null,null,null,null,null,null,null,null,null,42.80,K46U 230655Z AUTO 00000KT 10SM OVC027 06/04 A3021 RMK A01,null
46U,2023-09-23 01:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,0.00,0.00,0.00,30.21,null,10.00,null,BKN,OVC,null,null,3000.00,3500.00,null,null,null,null,null,null,null,null,null,42.80,K46U 230755Z AUTO 00000KT 10SM BKN030 OVC035 06/04 A3021 RMK A01,null
46U,2023-09-23 02:10,-111.0424,43.1846,1713.61,42.80,39.20,86.99,100.00,3.00,0.00,30.21,null,10.00,null,BKN,OVC,null,null,2800.00,3400.00,null,null,null,null,null,null,null,null,null,41.03,K46U 230810Z AUTO 10003KT 10SM BKN028 OVC034 06/04 A3021 RMK A01,null
46U,2023-09-23 13:55,-111.0424,43.1846,1713.61,55.40,39.20,54.34,120.00,4.00,0.00,30.21,null,10.00,null,FEW,FEW,null,null,5000.00,5500.00,null,null,null,null,null,null,null,null,null,55.40,K46U 231955Z AUTO 12004KT 10SM FEW050 FEW055 13/04 A3021 RMK A01,null
46U,2023-09-23 14:55,-111.0424,43.1846,1713.61,59.00,39.20,47.72,null,3.00,0.00,30.19,null,10.00,null,FEW,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,59.00,K46U 232055Z AUTO VRB03KT 10SM FEW060 15/04 A3019 RMK A01,null
46U,2023-09-23 15:55,-111.0424,43.1846,1713.61,59.00,37.40,44.47,0.00,0.00,0.00,30.18,null,10.00,null,BKN,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,59.00,K46U 232155Z AUTO 00000KT 10SM BKN060 15/03 A3018 RMK A01,null
46U,2023-09-23 16:55,-111.0424,43.1846,1713.61,60.80,37.40,41.71,140.00,3.00,0.00,30.17,null,10.00,null,SCT,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,60.80,K46U 232255Z AUTO 14003KT 10SM SCT060 16/03 A3017 RMK A01,null
46U,2023-09-23 17:55,-111.0424,43.1846,1713.61,59.00,39.20,47.72,310.00,6.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 232355Z AUTO 31006KT 10SM CLR 15/04 A3017 RMK A01,null
46U,2023-09-23 18:55,-111.0424,43.1846,1713.61,55.40,41.00,58.27,300.00,6.00,0.00,30.17,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 240055Z AUTO 30006KT 10SM CLR 13/05 A3017 RMK A01,null
46U,2023-09-23 19:55,-111.0424,43.1846,1713.61,50.00,42.80,76.18,0.00,0.00,0.00,30.18,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 240155Z AUTO 00000KT 10SM CLR 10/06 A3018 RMK A01,null
46U,2023-09-23 20:55,-111.0424,43.1846,1713.61,48.20,41.00,76.01,110.00,7.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.53,K46U 240255Z AUTO 11007KT 10SM CLR 09/05 A3020 RMK A01,null
46U,2023-09-23 21:55,-111.0424,43.1846,1713.61,44.60,39.20,81.20,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.60,K46U 240355Z AUTO 00000KT 10SM CLR 07/04 A3021 RMK A01,null
46U,2023-09-23 22:55,-111.0424,43.1846,1713.61,42.80,39.20,86.99,120.00,4.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.03,K46U 240455Z AUTO 12004KT 10SM CLR 06/04 A3022 RMK A01,null
46U,2023-09-23 23:55,-111.0424,43.1846,1713.61,41.00,37.40,86.89,130.00,7.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.75,K46U 240555Z AUTO 13007KT 10SM CLR 05/03 A3023 RMK A01,null
46U,2023-09-24 00:55,-111.0424,43.1846,1713.61,39.20,37.40,93.19,0.00,0.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.20,K46U 240655Z AUTO 00000KT 10SM CLR 04/03 A3023 RMK A01,null
46U,2023-09-24 01:55,-111.0424,43.1846,1713.61,39.20,35.60,86.79,140.00,7.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.56,K46U 240755Z AUTO 14007KT 10SM CLR 04/02 A3023 RMK A01,null
46U,2023-09-24 02:55,-111.0424,43.1846,1713.61,37.40,35.60,93.14,null,5.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.81,K46U 240855Z AUTO VRB05KT 10SM CLR 03/02 A3023 RMK A01,null
46U,2023-09-24 03:55,-111.0424,43.1846,1713.61,37.40,35.60,93.14,null,5.00,0.00,30.23,null,10.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.81,K46U 240955Z AUTO VRB05G12KT 10SM CLR 03/02 A3023 RMK A01,null
46U,2023-09-24 04:55,-111.0424,43.1846,1713.61,37.40,33.80,86.69,140.00,7.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.36,K46U 241055Z AUTO 14007KT 10SM CLR 03/01 A3024 RMK A01,null
46U,2023-09-24 05:55,-111.0424,43.1846,1713.61,35.60,33.80,93.08,null,3.00,0.00,30.26,null,5.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,32.80,K46U 241155Z AUTO VRB03KT 5SM BR CLR 02/01 A3026 RMK A01,null
46U,2023-09-24 06:55,-111.0424,43.1846,1713.61,35.60,32.00,86.59,120.00,5.00,0.00,30.26,null,10.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.67,K46U 241255Z AUTO 12005G10KT 10SM CLR 02/00 A3026 RMK A01,null
46U,2023-09-24 07:55,-111.0424,43.1846,1713.61,35.60,32.00,86.59,120.00,9.00,0.00,30.27,null,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,27.99,K46U 241355Z AUTO 12009KT 3SM BR CLR 02/00 A3027 RMK A01,null
46U,2023-09-24 08:55,-111.0424,43.1846,1713.61,39.20,33.80,80.79,null,5.00,0.00,30.28,null,10.00,11.00,FEW,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,34.95,K46U 241455Z AUTO VRB05G11KT 10SM FEW006 04/01 A3028 RMK A01,null
46U,2023-09-24 09:55,-111.0424,43.1846,1713.61,42.80,35.60,75.50,null,4.00,0.00,30.28,null,10.00,11.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.03,K46U 241555Z AUTO VRB04G11KT 10SM CLR 06/02 A3028 RMK A01,null
46U,2023-09-24 10:55,-111.0424,43.1846,1713.61,48.20,37.40,66.05,120.00,10.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.28,K46U 241655Z AUTO 12010KT 10SM CLR 09/03 A3026 RMK A01,null
46U,2023-09-24 11:55,-111.0424,43.1846,1713.61,53.60,37.40,54.07,null,3.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 241755Z AUTO VRB03KT 10SM CLR 12/03 A3026 RMK A01,null
46U,2023-09-24 12:55,-111.0424,43.1846,1713.61,59.00,32.00,35.87,null,4.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,K46U 241855Z AUTO VRB04KT 10SM CLR 15/00 A3024 RMK A01,null
46U,2023-09-24 13:55,-111.0424,43.1846,1713.61,62.60,32.00,31.56,300.00,3.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.60,K46U 241955Z AUTO 30003KT 10SM CLR 17/00 A3022 RMK A01,null
46U,2023-09-24 14:55,-111.0424,43.1846,1713.61,66.20,33.80,29.92,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 242055Z AUTO 00000KT 10SM CLR 19/01 A3020 RMK A01,null
46U,2023-09-24 15:55,-111.0424,43.1846,1713.61,68.00,33.80,28.11,0.00,0.00,0.00,30.20,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68.00,K46U 242155Z AUTO 00000KT 10SM CLR 20/01 A3020 RMK A01,null
46U,2023-09-24 16:55,-111.0424,43.1846,1713.61,69.80,35.60,28.39,0.00,0.00,0.00,30.20,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,69.80,K46U 242255Z AUTO 00000KT 9SM CLR 21/02 A3020 RMK A01,null
46U,2023-09-24 17:55,-111.0424,43.1846,1713.61,64.40,41.00,42.28,0.00,0.00,0.00,30.20,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.40,K46U 242355Z AUTO 00000KT 9SM CLR 18/05 A3020 RMK A01,null
46U,2023-09-24 18:55,-111.0424,43.1846,1713.61,60.80,42.80,51.45,0.00,0.00,0.00,30.21,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 250055Z AUTO 00000KT 10SM CLR 16/06 A3021 RMK A01,null
46U,2023-09-24 19:55,-111.0424,43.1846,1713.61,55.40,39.20,54.34,130.00,4.00,0.00,30.23,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 250155Z AUTO 13004KT 10SM CLR 13/04 A3023 RMK A01,null
46U,2023-09-24 20:55,-111.0424,43.1846,1713.61,53.60,39.20,58.02,130.00,5.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.60,K46U 250255Z AUTO 13005KT 10SM CLR 12/04 A3024 RMK A01,null
46U,2023-09-24 21:55,-111.0424,43.1846,1713.61,51.80,39.20,61.99,0.00,0.00,0.00,30.25,null,10.00,null,FEW,null,null,null,12000.00,null,null,null,null,null,null,null,null,null,null,51.80,K46U 250355Z AUTO 00000KT 10SM FEW120 11/04 A3025 RMK A01,null
46U,2023-09-24 22:55,-111.0424,43.1846,1713.61,50.00,39.20,66.27,120.00,4.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 250455Z AUTO 12004KT 10SM CLR 10/04 A3026 RMK A01,null
46U,2023-09-24 23:55,-111.0424,43.1846,1713.61,48.20,37.40,66.05,120.00,9.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.66,K46U 250555Z AUTO 12009KT 10SM CLR 09/03 A3027 RMK A01,null
46U,2023-09-25 00:55,-111.0424,43.1846,1713.61,44.60,37.40,75.68,null,4.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.13,K46U 250655Z AUTO VRB04KT 10SM CLR 07/03 A3028 RMK A01,null
46U,2023-09-25 01:55,-111.0424,43.1846,1713.61,44.60,37.40,75.68,0.00,0.00,0.00,30.29,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.60,K46U 250755Z AUTO 00000KT 10SM CLR 07/03 A3029 RMK A01,null
46U,2023-09-25 02:55,-111.0424,43.1846,1713.61,42.80,37.40,81.07,null,4.00,0.00,30.30,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.03,K46U 250855Z AUTO VRB04KT 10SM CLR 06/03 A3030 RMK A01,null
46U,2023-09-25 03:55,-111.0424,43.1846,1713.61,42.80,35.60,75.50,130.00,5.00,0.00,30.30,null,10.00,13.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.22,K46U 250955Z AUTO 13005G13KT 10SM CLR 06/02 A3030 RMK A01,null
46U,2023-09-25 04:55,-111.0424,43.1846,1713.61,42.80,35.60,75.50,130.00,8.00,0.00,30.31,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.42,K46U 251055Z AUTO 13008KT 10SM CLR 06/02 A3031 RMK A01,null
46U,2023-09-25 05:55,-111.0424,43.1846,1713.61,42.80,35.60,75.50,130.00,11.00,0.00,30.31,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.11,K46U 251155Z AUTO 13011KT 9SM CLR 06/02 A3031 RMK A01,null
46U,2023-09-25 06:55,-111.0424,43.1846,1713.61,41.00,33.80,75.33,130.00,8.00,0.00,30.32,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.20,K46U 251255Z AUTO 13008KT 10SM CLR 05/01 A3032 RMK A01,null
46U,2023-09-25 07:55,-111.0424,43.1846,1713.61,39.20,33.80,80.79,null,4.00,0.00,30.33,null,6.00,10.00,CLR,null,null,null,null,null,null,null,HZ,null,null,null,null,null,null,35.83,K46U 251355Z AUTO VRB04G10KT 6SM HZ CLR 04/01 A3033 RMK A01,null
46U,2023-09-25 08:55,-111.0424,43.1846,1713.61,44.60,33.80,65.61,140.00,8.00,0.00,30.34,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.63,K46U 251455Z AUTO 14008KT 10SM CLR 07/01 A3034 RMK A01,null
46U,2023-09-25 09:55,-111.0424,43.1846,1713.61,50.00,37.40,61.76,null,4.00,0.00,30.34,null,10.00,14.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 251555Z AUTO VRB04G14KT 10SM CLR 10/03 A3034 RMK A01,null
46U,2023-09-25 10:55,-111.0424,43.1846,1713.61,55.40,39.20,54.34,0.00,0.00,0.00,30.33,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.40,K46U 251655Z AUTO 00000KT 10SM CLR 13/04 A3033 RMK A01,null
46U,2023-09-25 11:55,-111.0424,43.1846,1713.61,60.80,42.80,51.45,0.00,0.00,0.00,30.31,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 251755Z AUTO 00000KT 10SM CLR 16/06 A3031 RMK A01,null
46U,2023-09-25 12:55,-111.0424,43.1846,1713.61,66.20,39.20,37.03,0.00,0.00,0.00,30.29,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 251855Z AUTO 00000KT 10SM CLR 19/04 A3029 RMK A01,null
46U,2023-09-25 13:55,-111.0424,43.1846,1713.61,71.60,35.60,26.71,150.00,5.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,71.60,K46U 251955Z AUTO 15005KT 10SM CLR 22/02 A3026 RMK A01,null
46U,2023-09-25 14:55,-111.0424,43.1846,1713.61,75.20,33.80,22.02,null,5.00,0.00,30.24,null,9.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 252055Z AUTO VRB05G10KT 9SM CLR 24/01 A3024 RMK A01,null
46U,2023-09-25 15:55,-111.0424,43.1846,1713.61,75.20,30.20,19.05,0.00,0.00,0.00,30.22,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 252155Z AUTO 00000KT 9SM CLR 24/M01 A3022 RMK A01,null
46U,2023-09-25 16:55,-111.0424,43.1846,1713.61,75.20,30.20,19.05,null,5.00,0.00,30.21,null,9.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 252255Z AUTO VRB05G10KT 9SM CLR 24/M01 A3021 RMK A01,null
46U,2023-09-25 17:55,-111.0424,43.1846,1713.61,75.20,30.20,19.05,null,4.00,0.00,30.21,null,8.00,12.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,75.20,K46U 252355Z AUTO VRB04G12KT 8SM CLR 24/M01 A3021 RMK A01,null
46U,2023-09-25 18:55,-111.0424,43.1846,1713.61,66.20,41.00,39.72,270.00,4.00,0.00,30.21,null,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.20,K46U 260055Z AUTO 27004KT 9SM CLR 19/05 A3021 RMK A01,null
46U,2023-09-25 19:55,-111.0424,43.1846,1713.61,60.80,35.60,38.85,110.00,7.00,0.00,30.22,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.80,K46U 260155Z AUTO 11007KT 10SM CLR 16/02 A3022 RMK A01,null
46U,2023-09-25 20:55,-111.0424,43.1846,1713.61,57.20,37.40,47.44,130.00,5.00,0.00,30.24,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.20,K46U 260255Z AUTO 13005KT 10SM CLR 14/03 A3024 RMK A01,null
46U,2023-09-25 21:55,-111.0424,43.1846,1713.61,51.80,37.40,57.77,130.00,6.00,0.00,30.26,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 260355Z AUTO 13006KT 10SM CLR 11/03 A3026 RMK A01,null
46U,2023-09-25 22:55,-111.0424,43.1846,1713.61,51.80,35.60,53.81,130.00,6.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.80,K46U 260455Z AUTO 13006KT 10SM CLR 11/02 A3027 RMK A01,null
46U,2023-09-25 23:55,-111.0424,43.1846,1713.61,48.20,35.60,61.52,140.00,4.00,0.00,30.28,null,10.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.34,K46U 260555Z AUTO 14004G10KT 10SM CLR 09/02 A3028 RMK A01,null
46U,2023-09-26 00:55,-111.0424,43.1846,1713.61,46.40,35.60,65.83,140.00,4.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.24,K46U 260655Z AUTO 14004KT 10SM CLR 08/02 A3028 RMK A01,null
46U,2023-09-26 01:55,-111.0424,43.1846,1713.61,46.40,33.80,61.28,0.00,0.00,0.00,30.28,null,10.00,10.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.40,K46U 260755Z AUTO 00000G10KT 10SM CLR 08/01 A3028 RMK A01,null
46U,2023-09-26 02:55,-111.0424,43.1846,1713.61,41.00,35.60,80.93,0.00,0.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,K46U 260855Z AUTO 00000KT 10SM CLR 05/02 A3028 RMK A01,null
46U,2023-09-26 03:55,-111.0424,43.1846,1713.61,42.80,33.80,70.28,0.00,0.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.80,K46U 260955Z AUTO 00000KT 10SM CLR 06/01 A3027 RMK A01,null
46U,2023-09-26 04:55,-111.0424,43.1846,1713.61,37.40,33.80,86.69,0.00,0.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.40,K46U 261055Z AUTO 00000KT 10SM CLR 03/01 A3027 RMK A01,null
46U,2023-09-26 05:55,-111.0424,43.1846,1713.61,37.40,35.60,93.14,0.00,0.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.40,K46U 261155Z AUTO 00000KT 10SM CLR 03/02 A3027 RMK A01,null
46U,2023-09-26 06:55,-111.0424,43.1846,1713.61,35.60,33.80,93.08,0.00,0.00,0.00,30.27,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.60,K46U 261255Z AUTO 00000KT 10SM CLR 02/01 A3027 RMK A01,null
46U,2023-09-26 07:55,-111.0424,43.1846,1713.61,35.60,33.80,93.08,0.00,0.00,0.00,30.28,null,7.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.60,K46U 261355Z AUTO 00000KT 7SM CLR 02/01 A3028 RMK A01,null
46U,2023-09-26 08:55,-111.0424,43.1846,1713.61,44.60,33.80,65.61,120.00,6.00,0.00,30.28,null,10.00,13.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.71,K46U 261455Z AUTO 12006G13KT 10SM CLR 07/01 A3028 RMK A01,null
46U,2023-09-26 09:55,-111.0424,43.1846,1713.61,50.00,33.80,53.54,null,4.00,0.00,30.28,null,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,K46U 261555Z AUTO VRB04KT 10SM CLR 10/01 A3028 RMK A01,null
