station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
P60,2024-07-03 17:56,-110.4211,44.5444,2368.00,56.00,32.00,39.96,null,null,0.00,30.26,1020.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.00,320.00,2024-07-03 17:07,56.00,KP60 032356Z AUTO 13/00 A3026 RMK AO1 PK WND 32026/2307 SLP200 T01330000 10161 20100 51011 $,null
P60,2024-07-03 18:56,-110.4211,44.5444,2368.00,52.00,33.00,48.15,null,5.00,0.00,30.28,1021.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 040056Z AUTO VRB05KT 11/01 A3028 RMK AO1 SLP211 T01110006 $,null
P60,2024-07-03 19:56,-110.4211,44.5444,2368.00,50.00,35.00,56.16,null,3.00,0.00,30.29,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 040156Z AUTO VRB03KT 10/02 A3029 RMK AO1 SLP207 T01000017 $,null
P60,2024-07-03 20:56,-110.4211,44.5444,2368.00,48.00,35.00,60.52,null,null,0.00,30.32,1021.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,KP60 040256Z AUTO 09/02 A3032 RMK AO1 SLP214 T00890017 53015 $,null
P60,2024-07-03 21:56,-110.4211,44.5444,2368.00,46.00,32.00,57.87,null,4.00,0.00,30.34,1022.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.77,KP60 040356Z AUTO VRB04KT 08/00 A3034 RMK AO1 SLP221 T00780000 $,null
P60,2024-07-03 22:56,-110.4211,44.5444,2368.00,44.00,32.00,62.44,null,3.00,0.00,30.36,1023.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.41,KP60 040456Z AUTO VRB03KT 07/00 A3036 RMK AO1 SLP230 T00670000 $,null
P60,2024-07-03 23:56,-110.4211,44.5444,2368.00,38.00,32.00,78.77,0.00,0.00,0.00,30.37,1023.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 040556Z AUTO 00000KT 03/00 A3037 RMK AO1 SLP236 T00330000 10133 20033 51014 $,null
P60,2024-07-04 00:56,-110.4211,44.5444,2368.00,35.00,30.00,81.78,300.00,3.00,0.00,30.38,1023.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 040656Z AUTO 30003KT 02/M01 A3038 RMK AO1 SLP238 T00171011 401610017 $,null
P60,2024-07-04 01:56,-110.4211,44.5444,2368.00,33.00,29.00,85.04,0.00,0.00,0.00,30.39,1025.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 040756Z AUTO 00000KT 01/M02 A3039 RMK AO1 SLP250 T00061017 $,null
P60,2024-07-04 02:56,-110.4211,44.5444,2368.00,32.00,29.00,88.53,320.00,4.00,0.00,30.39,1024.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.42,KP60 040856Z AUTO 32004KT 00/M02 A3039 RMK AO1 SLP248 T00001017 51007 $,null
P60,2024-07-04 03:56,-110.4211,44.5444,2368.00,30.00,28.00,92.15,0.00,0.00,0.00,30.39,1025.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.00,KP60 040956Z AUTO 00000KT M01/M02 A3039 RMK AO1 SLP251 T10111022 $,null
P60,2024-07-04 04:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,0.00,0.00,0.00,30.39,1025.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.00,KP60 041056Z AUTO 00000KT M02/M03 A3039 RMK AO1 SLP258 T10171028 $,null
P60,2024-07-04 05:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,310.00,4.00,0.00,30.39,1025.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23.92,KP60 041156Z AUTO 31004KT M02/M03 A3039 RMK AO1 SLP259 T10171028 10033 21022 53000 $,null
P60,2024-07-04 06:56,-110.4211,44.5444,2368.00,31.00,28.00,88.48,0.00,0.00,0.00,30.40,1026.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.00,KP60 041256Z AUTO 00000KT M01/M02 A3040 RMK AO1 SLP264 T10061022 $,null
P60,2024-07-04 07:56,-110.4211,44.5444,2368.00,41.00,36.00,82.22,0.00,0.00,0.00,30.41,1025.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.00,KP60 041356Z AUTO 00000KT 05/02 A3041 RMK AO1 SLP254 T00500022 $,null
P60,2024-07-04 08:56,-110.4211,44.5444,2368.00,45.00,39.00,79.36,110.00,4.00,0.00,30.42,1025.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.60,KP60 041456Z AUTO 11004KT 07/04 A3042 RMK AO1 SLP254 T00720039 53006 $,null
P60,2024-07-04 09:56,-110.4211,44.5444,2368.00,48.00,38.00,68.13,null,4.00,0.00,30.42,1025.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.10,KP60 041556Z AUTO VRB04KT 09/03 A3042 RMK AO1 SLP256 T00890033 $,null
P60,2024-07-04 10:56,-110.4211,44.5444,2368.00,52.00,37.00,56.45,null,3.00,0.00,30.43,1025.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 041656Z AUTO VRB03KT 11/03 A3043 RMK AO1 SLP253 T01110028 $,null
P60,2024-07-04 11:56,-110.4211,44.5444,2368.00,51.00,33.00,49.96,110.00,5.00,0.00,30.43,1026.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51.00,KP60 041756Z AUTO 11005KT 11/01 A3043 RMK AO1 SLP266 T01060006 10122 21017 53004 $,null
P60,2024-07-04 12:56,-110.4211,44.5444,2368.00,53.00,34.00,48.30,null,null,0.00,30.43,1026.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.00,KP60 041856Z AUTO 12/01 A3043 RMK AO1 SLP268 T01170011 $,null
P60,2024-07-04 13:56,-110.4211,44.5444,2368.00,56.00,35.00,45.06,null,4.00,0.00,30.43,1026.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 041956Z AUTO VRB04KT 13/02 A3043 RMK AO1 SLP263 T01330017 $,null
P60,2024-07-04 14:56,-110.4211,44.5444,2368.00,57.00,29.00,34.12,270.00,5.00,0.00,30.42,1026.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 042056Z AUTO 27005KT 14/M02 A3042 RMK AO1 SLP260 T01391017 58005 $,null
P60,2024-07-04 15:56,-110.4211,44.5444,2368.00,57.00,32.00,38.54,0.00,0.00,0.00,30.41,1026.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 042156Z AUTO 00000KT 14/00 A3041 RMK AO1 SLP260 T01390000 $,null
P60,2024-07-04 16:56,-110.4211,44.5444,2368.00,58.00,27.00,30.32,null,6.00,0.00,30.41,1026.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,58.00,KP60 042256Z AUTO VRB06KT 14/M03 A3041 RMK AO1 SLP261 T01441028 $,null
P60,2024-07-04 17:56,-110.4211,44.5444,2368.00,60.00,27.00,28.23,null,4.00,0.00,30.41,1025.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KP60 042356Z AUTO VRB04KT 16/M03 A3041 RMK AO1 SLP257 T01561028 10167 20106 56002 $,null
P60,2024-07-04 18:56,-110.4211,44.5444,2368.00,57.00,28.00,32.75,310.00,4.00,0.00,30.42,1026.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 050056Z AUTO 31004KT 14/M02 A3042 RMK AO1 SLP263 T01391022 $,null
P60,2024-07-04 19:56,-110.4211,44.5444,2368.00,57.00,26.00,30.16,null,5.00,0.00,30.43,1025.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,57.00,KP60 050156Z AUTO VRB05KT 14/M03 A3043 RMK AO1 SLP251 T01391033 $,null
P60,2024-07-04 20:56,-110.4211,44.5444,2368.00,50.00,32.00,49.81,0.00,0.00,0.00,30.44,1025.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 050256Z AUTO 00000KT 10/00 A3044 RMK AO1 SLP257 T01000000 53007 $,null
P60,2024-07-04 21:56,-110.4211,44.5444,2368.00,43.00,32.00,64.88,310.00,3.00,0.00,30.45,1026.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.26,KP60 050356Z AUTO 31003KT 06/00 A3045 RMK AO1 SLP268 T00610000 $,null
P60,2024-07-04 22:56,-110.4211,44.5444,2368.00,41.00,31.00,67.30,300.00,5.00,0.00,30.46,1027.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.08,KP60 050456Z AUTO 30005KT 05/M01 A3046 RMK AO1 SLP270 T00501006 $,null
P60,2024-07-04 23:56,-110.4211,44.5444,2368.00,37.00,31.00,78.69,0.00,0.00,0.00,30.47,1028.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 050556Z AUTO 00000KT 03/M01 A3047 RMK AO1 SLP283 T00281006 10161 20028 51009 $,null
P60,2024-07-05 00:56,-110.4211,44.5444,2368.00,35.00,30.00,81.78,300.00,3.00,0.00,30.47,1028.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.12,KP60 050656Z AUTO 30003KT 02/M01 A3047 RMK AO1 SLP282 T00171011 401671022 $,null
P60,2024-07-05 01:56,-110.4211,44.5444,2368.00,34.00,29.00,81.71,0.00,0.00,0.00,30.46,1027.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 050756Z AUTO 00000KT 01/M02 A3046 RMK AO1 SLP276 T00111017 $,null
P60,2024-07-05 02:56,-110.4211,44.5444,2368.00,32.00,28.00,84.98,0.00,0.00,0.00,30.45,1027.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 050856Z AUTO 00000KT 00/M02 A3045 RMK AO1 SLP273 T00001022 58005 $,null
P60,2024-07-05 03:56,-110.4211,44.5444,2368.00,31.00,28.00,88.48,0.00,0.00,0.00,30.45,1027.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31.00,KP60 050956Z AUTO 00000KT M01/M02 A3045 RMK AO1 SLP274 T10061022 $,null
P60,2024-07-05 04:56,-110.4211,44.5444,2368.00,30.00,27.00,88.44,0.00,0.00,0.00,30.45,1027.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30.00,KP60 051056Z AUTO 00000KT M01/M03 A3045 RMK AO1 SLP275 T10111028 $,null
P60,2024-07-05 05:56,-110.4211,44.5444,2368.00,29.00,27.00,92.12,320.00,3.00,0.00,30.45,1027.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.26,KP60 051156Z AUTO 32003KT M02/M03 A3045 RMK AO1 SLP274 T10171028 10028 21017 53000,null
P60,2024-07-05 06:56,-110.4211,44.5444,2368.00,32.00,29.00,88.53,0.00,0.00,0.00,30.45,1027.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KP60 051256Z AUTO 00000KT 00/M02 A3045 RMK AO1 SLP273 T00001017,null
P60,2024-07-05 07:56,-110.4211,44.5444,2368.00,42.00,36.00,79.11,0.00,0.00,0.00,30.46,1025.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 051356Z AUTO 00000KT 06/02 A3046 RMK AO1 SLP258 T00560022,null
P60,2024-07-05 08:56,-110.4211,44.5444,2368.00,47.00,39.00,73.57,null,4.00,0.00,30.46,1026.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44.94,KP60 051456Z AUTO VRB04KT 08/04 A3046 RMK AO1 SLP261 T00830039 53000,null
P60,2024-07-05 09:56,-110.4211,44.5444,2368.00,49.00,40.00,70.96,null,3.00,0.00,30.45,1026.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.12,KP60 051556Z AUTO VRB03KT 09/04 A3045 RMK AO1 SLP267 T00940044,null
P60,2024-07-05 10:56,-110.4211,44.5444,2368.00,55.00,40.00,56.88,0.00,0.00,0.00,30.44,1025.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 051656Z AUTO 00000KT 13/04 A3044 RMK AO1 SLP257 T01280044,null
P60,2024-07-05 11:56,-110.4211,44.5444,2368.00,56.00,39.00,52.75,null,4.00,0.00,30.42,1025.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.00,KP60 051756Z AUTO VRB04KT 13/04 A3042 RMK AO1 SLP255 T01330039 10144 21017 58009 $,null
P60,2024-07-05 12:56,-110.4211,44.5444,2368.00,59.00,38.00,45.53,null,null,0.00,30.40,1024.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 051856Z AUTO 15/03 A3040 RMK AO1 SLP246 T01500033 $,null
P60,2024-07-05 13:56,-110.4211,44.5444,2368.00,62.00,35.00,36.35,null,3.00,0.00,30.38,1023.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 051956Z AUTO VRB03KT 17/02 A3038 RMK AO1 SLP237 T01670017,null
P60,2024-07-05 14:56,-110.4211,44.5444,2368.00,67.00,26.00,21.18,null,null,0.00,30.36,1022.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KP60 052056Z AUTO 19/M03 A3036 RMK AO1 SLP225 T01941033 56015,null
P60,2024-07-05 15:56,-110.4211,44.5444,2368.00,67.00,28.00,23.01,270.00,8.00,0.00,30.35,1022.40,null,22.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KP60 052156Z AUTO 27008G22KT 220V310 19/M02 A3035 RMK AO1 SLP224 T01941022,null
P60,2024-07-05 16:56,-110.4211,44.5444,2368.00,69.00,27.00,20.61,null,6.00,0.00,30.34,1021.70,null,21.00,null,null,null,null,null,null,null,null,null,null,null,null,27.00,280.00,2024-07-05 16:13,69.00,KP60 052256Z AUTO VRB06G21KT 21/M03 A3034 RMK AO1 PK WND 28027/2213 SLP217 T02061028,null
P60,2024-07-05 17:56,-110.4211,44.5444,2368.00,66.00,28.00,23.82,null,null,0.00,30.33,1022.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KP60 052356Z AUTO 19/M02 A3033 RMK AO1 SLP221 T01891022 10206 20133 56008,null
P60,2024-07-05 18:56,-110.4211,44.5444,2368.00,64.00,29.00,26.60,null,5.00,0.00,30.33,1021.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KP60 060056Z AUTO VRB05KT 18/M02 A3033 RMK AO1 SLP218 T01781017,null
P60,2024-07-05 19:56,-110.4211,44.5444,2368.00,62.00,33.00,33.56,null,3.00,0.00,30.32,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 060156Z AUTO VRB03KT 17/01 A3032 RMK AO1 SLP206 T01670006,null
P60,2024-07-05 20:56,-110.4211,44.5444,2368.00,61.00,30.00,30.80,null,3.00,0.00,30.32,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KP60 060256Z AUTO VRB03KT 16/M01 A3032 RMK AO1 SLP199 T01611011 56003,null
P60,2024-07-05 21:56,-110.4211,44.5444,2368.00,50.00,35.00,56.16,300.00,4.00,0.00,30.35,1021.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 060356Z AUTO 30004KT 10/02 A3035 RMK AO1 SLP219 T01000017,null
P60,2024-07-05 22:56,-110.4211,44.5444,2368.00,47.00,33.00,58.01,290.00,3.00,0.00,30.35,1021.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.84,KP60 060456Z AUTO 29003KT 08/01 A3035 RMK AO1 SLP217 T00830006,null
P60,2024-07-05 23:56,-110.4211,44.5444,2368.00,43.00,34.00,70.30,0.00,0.00,0.00,30.34,1021.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.00,KP60 060556Z AUTO 00000KT 06/01 A3034 RMK AO1 SLP216 T00610011 10194 20061 50004,null
P60,2024-07-06 00:56,-110.4211,44.5444,2368.00,42.00,33.00,70.19,0.00,0.00,0.00,30.33,1021.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.00,KP60 060656Z AUTO 00000KT 06/01 A3033 RMK AO1 SLP210 T00560006 402061017,null
P60,2024-07-06 01:56,-110.4211,44.5444,2368.00,39.00,32.00,75.75,0.00,0.00,0.00,30.32,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.00,KP60 060756Z AUTO 00000KT 04/00 A3032 RMK AO1 SLP207 T00390000,null
P60,2024-07-06 02:56,-110.4211,44.5444,2368.00,37.00,32.00,81.93,0.00,0.00,0.00,30.32,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 060856Z AUTO 00000KT 03/00 A3032 RMK AO1 SLP204 T00280000 56004,null
P60,2024-07-06 03:56,-110.4211,44.5444,2368.00,35.00,31.00,85.17,0.00,0.00,0.00,30.32,1020.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35.00,KP60 060956Z AUTO 00000KT 02/M01 A3032 RMK AO1 SLP205 T00171006,null
P60,2024-07-06 04:56,-110.4211,44.5444,2368.00,34.00,30.00,85.11,0.00,0.00,0.00,30.31,1019.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.00,KP60 061056Z AUTO 00000KT 01/M01 A3031 RMK AO1 SLP199 T00111011,null
P60,2024-07-06 05:56,-110.4211,44.5444,2368.00,33.00,30.00,88.58,0.00,0.00,0.00,30.31,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.00,KP60 061156Z AUTO 00000KT 01/M01 A3031 RMK AO1 SLP207 T00061011 10067 20006 55002,null
P60,2024-07-06 06:56,-110.4211,44.5444,2368.00,36.00,32.00,85.23,0.00,0.00,0.00,30.30,1020.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,KP60 061256Z AUTO 00000KT 02/00 A3030 RMK AO1 SLP204 T00220000,null
P60,2024-07-06 07:56,-110.4211,44.5444,2368.00,46.00,39.00,76.40,0.00,0.00,0.00,30.30,1019.10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.00,KP60 061356Z AUTO 00000KT 08/04 A3030 RMK AO1 SLP191 T00780039,null
P60,2024-07-06 08:56,-110.4211,44.5444,2368.00,49.00,41.00,73.77,110.00,5.00,0.00,30.30,1019.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46.58,KP60 061456Z AUTO 11005KT 09/05 A3030 RMK AO1 SLP190 T00940050 55002,null
P60,2024-07-06 09:56,-110.4211,44.5444,2368.00,54.00,42.00,63.74,null,3.00,0.00,30.30,1019.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54.00,KP60 061556Z AUTO VRB03KT 12/06 A3030 RMK AO1 SLP197 T01220056,null
P60,2024-07-06 10:56,-110.4211,44.5444,2368.00,59.00,39.00,47.35,null,4.00,0.00,30.28,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KP60 061656Z AUTO VRB04KT 15/04 A3028 RMK AO1 SLP187 T01500039,null
P60,2024-07-06 11:56,-110.4211,44.5444,2368.00,60.00,37.00,42.24,null,null,0.00,30.27,1018.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KP60 061756Z AUTO 16/03 A3027 RMK AO1 SLP188 T01560028 10161 20006 57008,null
P60,2024-07-06 12:56,-110.4211,44.5444,2368.00,63.00,27.00,25.38,null,4.00,0.00,30.27,1018.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,63.00,KP60 061856Z AUTO VRB04KT 17/M03 A3027 RMK AO1 SLP184 T01721028,null
P60,2024-07-06 13:56,-110.4211,44.5444,2368.00,64.00,30.00,27.71,null,5.00,0.00,30.26,1018.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KP60 061956Z AUTO VRB05KT 18/M01 A3026 RMK AO1 SLP185 T01781011,null
P60,2024-07-06 14:56,-110.4211,44.5444,2368.00,66.00,29.00,24.81,null,6.00,0.00,30.24,1017.60,null,17.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,66.00,KP60 062056Z AUTO VRB06G17KT 19/M02 A3024 RMK AO1 SLP176 T01891017 58008,null
P60,2024-07-06 15:56,-110.4211,44.5444,2368.00,66.00,30.00,25.85,270.00,12.00,0.00,30.24,1017.90,null,27.00,null,null,null,null,null,null,null,null,null,null,null,null,27.00,270.00,2024-07-06 15:55,66.00,KP60 062156Z AUTO 27012G27KT 240V310 19/M01 A3024 RMK AO1 PK WND 27027/2155 SLP179 T01891011,null
P60,2024-07-06 16:56,-110.4211,44.5444,2368.00,62.00,33.00,33.56,null,6.00,0.00,30.24,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 062256Z AUTO VRB06KT 17/01 A3024 RMK AO1 SLP187 T01670006,null
P60,2024-07-06 17:56,-110.4211,44.5444,2368.00,67.00,30.00,24.97,280.00,9.00,0.00,30.22,1017.30,null,16.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KP60 062356Z AUTO 28009G16KT 19/M01 A3022 RMK AO1 SLP173 T01941011 10194 20156 58007,null
P60,2024-07-06 18:56,-110.4211,44.5444,2368.00,64.00,32.00,30.05,null,3.00,0.00,30.22,1017.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KP60 070056Z AUTO VRB03KT 18/00 A3022 RMK AO1 SLP175 T01780000,null
P60,2024-07-06 19:56,-110.4211,44.5444,2368.00,62.00,32.00,32.24,null,4.00,0.00,30.23,1016.80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KP60 070156Z AUTO VRB04KT 17/00 A3023 RMK AO1 SLP168 T01670000,null
P60,2024-08-13 11:56,-110.4211,44.5444,2368.00,50.00,46.00,86.06,0.00,0.00,0.01,30.29,1021.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 131756Z AUTO 00000KT 10/08 A3029 RMK AO1 SLP213 P0001 60002 T01000078 10139 20033 53010,null
P60,2024-08-13 12:56,-110.4211,44.5444,2368.00,49.00,48.00,96.32,0.00,0.00,0.19,30.30,1021.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49.00,KP60 131856Z AUTO 00000KT 09/09 A3030 RMK AO1 SLP217 P0019 T00940089,null
P60,2024-08-13 13:56,-110.4211,44.5444,2368.00,50.00,47.00,89.37,0.00,0.00,0.04,30.30,1022.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50.00,KP60 131956Z AUTO 00000KT 10/08 A3030 RMK AO1 SLP220 P0004 T01000083,null
P60,2024-08-13 14:56,-110.4211,44.5444,2368.00,52.00,48.00,86.17,0.00,0.00,0.00,30.27,1020.20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,52.00,KP60 132056Z AUTO 00000KT 11/09 A3027 RMK AO1 SLP202 60023 T01110089 58008,null
P60,2024-08-13 15:56,-110.4211,44.5444,2368.00,53.00,48.00,83.06,0.00,0.00,0.00,30.24,1019.50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53.00,KP60 132156Z AUTO 00000KT 12/09 A3024 RMK AO1 SLP195 T01170089,null
P60,2024-08-13 16:56,-110.4211,44.5444,2368.00,55.00,48.00,77.21,0.00,0.00,0.00,30.24,1019.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.00,KP60 132256Z AUTO 00000KT 13/09 A3024 RMK AO1 SLP190 T01280089,null
P60,2024-08-13 17:56,-110.4211,44.5444,2368.00,48.00,44.00,85.95,null,6.00,0.04,30.27,1021.30,null,23.00,null,null,null,null,null,null,null,null,null,null,null,null,26.00,310.00,2024-08-13 17:43,44.80,KP60 132356Z AUTO VRB06G23KT 09/07 A3027 RMK AO1 PK WND 31026/2343 SLP213 P0004 60027 T00890067 10133 20089 53001,null
P60,2024-08-13 18:56,-110.4211,44.5444,2368.00,48.00,46.00,92.74,0.00,0.00,0.00,30.26,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.00,KP60 140056Z AUTO 00000KT 09/08 A3026 RMK AO1 SLP206 T00890078,null
P60,2024-08-13 19:56,-110.4211,44.5444,2368.00,48.00,46.00,92.74,0.00,0.00,0.00,30.25,1019.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48.00,KP60 140156Z AUTO 00000KT 09/08 A3025 RMK AO1 SLP194 T00890078,null
P60,2024-08-13 20:56,-110.4211,44.5444,2368.00,45.00,44.00,96.26,0.00,0.00,0.00,30.26,1018.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45.00,KP60 140256Z AUTO 00000KT 07/07 A3026 RMK AO1 SLP187 T00720067 55003,null
P60,2024-08-13 21:56,-110.4211,44.5444,2368.00,43.00,42.00,96.23,320.00,3.00,0.00,30.26,1019.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.26,KP60 140356Z AUTO 32003KT 06/06 A3026 RMK AO1 SLP190 T00610056,null
P60,2024-08-13 22:56,-110.4211,44.5444,2368.00,40.00,40.00,100.00,0.00,0.00,0.00,30.27,1020.30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.00,KP60 140456Z AUTO 00000KT 04/04 A3027 RMK AO1 SLP203 T00440044,null
P60,2024-08-13 23:56,-110.4211,44.5444,2368.00,39.00,38.00,96.16,0.00,0.00,0.00,30.27,1020.90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.00,KP60 140556Z AUTO 00000KT 04/03 A3027 RMK AO1 SLP209 T00390033 10089 20039 51005,null
P60,2024-08-14 00:56,-110.4211,44.5444,2368.00,38.00,37.00,96.14,0.00,0.00,0.00,30.28,1021.40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.00,KP60 140656Z AUTO 00000KT 03/03 A3028 RMK AO1 SLP214 T00330028 401390033,null
P60,2024-08-14 01:56,-110.4211,44.5444,2368.00,37.00,36.00,96.13,0.00,0.00,0.00,30.27,1021.00,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37.00,KP60 140756Z AUTO 00000KT 03/02 A3027 RMK AO1 SLP210 T00280022,null
P60,2024-08-14 02:56,-110.4211,44.5444,2368.00,37.00,36.00,96.13,290.00,3.00,0.00,30.27,1020.60,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.40,KP60 140856Z AUTO 29003KT 03/02 A3027 RMK AO1 SLP206 T00280022 58002,null
P60,2024-08-14 03:56,-110.4211,44.5444,2368.00,37.00,36.00,96.13,320.00,3.00,0.00,30.27,1020.70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34.40,KP60 140956Z AUTO 32003KT 03/02 A3027 RMK AO1 SLP207 T00280022,null
